epoch,train_accuracy,val_accuracy,train_loss,val_loss
40,0.579250693321228,0.7337448596954346,1.1357395648956299,0.7695435881614685
41,0.5791134834289551,0.723045289516449,1.1308985948562622,0.776124894618988
42,0.5880334973335266,0.7362139821052551,1.1187710762023926,0.7652295231819153
43,0.579250693321228,0.7419753074645996,1.1247122287750244,0.7610527873039246
44,0.5852888822555542,0.7423868179321289,1.1245722770690918,0.7539498209953308
45,0.5806230306625366,0.7436214089393616,1.1226398944854736,0.7494719624519348
46,0.5854260921478271,0.7432098984718323,1.110839605331421,0.7363304495811462
47,0.5903664231300354,0.7423868179321289,1.1120437383651733,0.7326259016990662
48,0.5865239500999451,0.7432098984718323,1.1064621210098267,0.7280743718147278
49,0.5884451866149902,0.7695473432540894,1.1059077978134155,0.7243832945823669
50,0.584465503692627,0.7382715940475464,1.1136432886123657,0.7359235882759094
51,0.5872101187705994,0.7567901015281677,1.1034865379333496,0.7146499752998352
52,0.5932482481002808,0.7654321193695068,1.0938810110092163,0.7211893796920776
53,0.5935227274894714,0.7481481432914734,1.0951367616653442,0.7208606004714966
54,0.5906408429145813,0.7580246925354004,1.100751280784607,0.7094510793685913
55,0.5906408429145813,0.7522633671760559,1.0936673879623413,0.7002606987953186
56,0.5917387008666992,0.7728394865989685,1.0954039096832275,0.7000170946121216
57,0.594071626663208,0.7592592835426331,1.0887655019760132,0.694401204586029
58,0.5975024104118347,0.7790123224258423,1.0857127904891968,0.6997106671333313
59,0.5976396203041077,0.7621399164199829,1.0830107927322388,0.6903127431869507
60,0.5953066945075989,0.7567901015281677,1.0974171161651611,0.6901745796203613
61,0.597227931022644,0.7818930149078369,1.0824625492095947,0.6813822388648987
62,0.5994236469268799,0.7835391163825989,1.0941426753997803,0.6879774928092957
63,0.6010704040527344,0.7790123224258423,1.096001148223877,0.6807255148887634
64,0.5933854579925537,0.7975308895111084,1.0813257694244385,0.6699202060699463
65,0.6066968441009521,0.7707818746566772,1.0719243288040161,0.6863127946853638
66,0.6010704040527344,0.7839506268501282,1.0686898231506348,0.6853410601615906
67,0.6182242631912231,0.778600811958313,1.0590797662734985,0.6715754270553589
68,0.6035405397415161,0.7790123224258423,1.0699141025543213,0.6528151035308838
69,0.6082063913345337,0.8152263164520264,1.058088779449463,0.6602922677993774
70,0.6031288504600525,0.8160493969917297,1.0736026763916016,0.6627442836761475
71,0.6042267084121704,0.7695473432540894,1.0713772773742676,0.6672433018684387
72,0.6124605536460876,0.7872427701950073,1.059814214706421,0.6502876877784729
73,0.6072458028793335,0.7893003821372986,1.0688523054122925,0.6556241512298584
74,0.6135584115982056,0.8127571940422058,1.070315957069397,0.6530747413635254
75,0.6083436012268066,0.8032921552658081,1.0585644245147705,0.6486485600471497
76,0.6010704040527344,0.8308641910552979,1.052060842514038,0.6551138758659363
77,0.607931911945343,0.798353910446167,1.0592995882034302,0.6348651051521301
78,0.6152051687240601,0.800000011920929,1.0494787693023682,0.6443925499916077
79,0.6097159385681152,0.78847736120224,1.0674786567687988,0.6377379298210144
80,0.630163311958313,0.8020576238632202,1.0369045734405518,0.6392471790313721
81,0.6189103722572327,0.8255143761634827,1.0462563037872314,0.6325278878211975
82,0.6178125143051147,0.8440329432487488,1.0494452714920044,0.6416539549827576
83,0.6143817901611328,0.8148148059844971,1.0413786172866821,0.6372394561767578
84,0.6167147159576416,0.8057613372802734,1.0341485738754272,0.6281790137290955
85,0.6231645345687866,0.8481481671333313,1.0383743047714233,0.6190203428268433
86,0.6243996024131775,0.8329218029975891,1.0350525379180908,0.6378577947616577
87,0.6206943988800049,0.8333333134651184,1.0290310382843018,0.6211506128311157
88,0.619596540927887,0.8543210029602051,1.0424288511276245,0.6181651949882507
89,0.630163311958313,0.8415637612342834,1.020525336265564,0.6248914003372192
90,0.6128722429275513,0.8403292298316956,1.0266098976135254,0.6087228655815125
91,0.6274186968803406,0.7876543402671814,1.0169528722763062,0.6160839796066284
92,0.6253602504730225,0.8427983522415161,1.026876449584961,0.6099376678466797
93,0.6130094528198242,0.8485596776008606,1.0539343357086182,0.6071852445602417
94,0.6222039461135864,0.8613168597221375,1.0300421714782715,0.5996930599212646
95,0.6187731623649597,0.8543210029602051,1.0252890586853027,0.6027809977531433
96,0.6222039461135864,0.8415637612342834,1.0281398296356201,0.6074510812759399
97,0.6289282441139221,0.8296296000480652,1.0165280103683472,0.6136033535003662
98,0.6252229809761047,0.8469135761260986,1.032524824142456,0.610282838344574
99,0.6250857710838318,0.8473250865936279,1.0127737522125244,0.5959784984588623
100,0.6287909746170044,0.8539094924926758,1.0117353200912476,0.598581850528717
101,0.6276931762695312,0.8691357970237732,1.020218849182129,0.6048023700714111
102,0.6263208389282227,0.8584362268447876,1.0235298871994019,0.6074895858764648
103,0.6290654540061951,0.8543210029602051,0.9988719820976257,0.5920796990394592
104,0.6303005218505859,0.845678985118866,1.0040284395217896,0.6058443188667297
105,0.6239879131317139,0.8452674746513367,1.0221415758132935,0.5999107360839844
106,0.6263208389282227,0.8452674746513367,0.9885586500167847,0.5935952067375183
107,0.6297516226768494,0.8444444537162781,0.994926393032074,0.5874000191688538
108,0.6287909746170044,0.8382716178894043,1.006391167640686,0.598218560218811
109,0.6249485611915588,0.8432098627090454,1.0249621868133545,0.5967446565628052
110,0.6264580488204956,0.8646090626716614,0.9997203946113586,0.5901952981948853
111,0.6349663734436035,0.8621399402618408,0.998918354511261,0.5796633958816528
112,0.6256346702575684,0.8683127760887146,0.9977472424507141,0.593113362789154
113,0.6312611699104309,0.8703703880310059,1.0039561986923218,0.5806699395179749
114,0.6253602504730225,0.8617283701896667,0.9994896054267883,0.5990089178085327
115,0.6337313055992126,0.8617283701896667,1.0049231052398682,0.5741302371025085
116,0.6305750012397766,0.8814814686775208,0.9907018542289734,0.5808929800987244
117,0.636613130569458,0.8662551641464233,0.9887436628341675,0.570233941078186
118,0.633319616317749,0.8662551641464233,0.9931809902191162,0.5815723538398743
119,0.6281048655509949,0.8794238567352295,0.9992437958717346,0.5764113664627075
120,0.6319472789764404,0.8769547343254089,0.9999599456787109,0.5738541483879089
121,0.6282420754432678,0.8489711880683899,0.9978426098823547,0.5813284516334534
122,0.6320845484733582,0.8633744716644287,1.004166841506958,0.5781170725822449
123,0.6422396302223206,0.8703703880310059,0.9893956184387207,0.582198977470398
124,0.633319616317749,0.8617283701896667,0.9966027140617371,0.5809950828552246
125,0.6293399333953857,0.8641975522041321,0.990064263343811,0.5752467513084412
126,0.6421023607254028,0.875308632850647,0.9665768146514893,0.5597402453422546
127,0.6467682123184204,0.8794238567352295,0.9828051328659058,0.5603438019752502
128,0.6340057849884033,0.883539080619812,0.9837440848350525,0.5645744204521179
129,0.6386716365814209,0.8802469372749329,0.9851425290107727,0.5585449934005737
130,0.6396322250366211,0.885185182094574,0.9647346138954163,0.562614381313324
131,0.6434746980667114,0.8769547343254089,0.9666426777839661,0.5645990967750549
132,0.640730082988739,0.8868312835693359,0.9720433950424194,0.5662227869033813
133,0.6357897520065308,0.8810699582099915,0.9883213639259338,0.561168909072876
134,0.6286537647247314,0.8604938387870789,0.984638512134552,0.5670410990715027
135,0.6426513195037842,0.8872427940368652,0.9732581377029419,0.5582236647605896
136,0.6442980766296387,0.8604938387870789,0.9760953187942505,0.572658121585846
137,0.6348291635513306,0.8938271403312683,0.9823231101036072,0.5574666261672974
138,0.6445725560188293,0.8765432238578796,0.9760140180587769,0.5584325790405273
139,0.6348291635513306,0.8884773850440979,0.9875651597976685,0.5565701127052307
140,0.6362014412879944,0.8786008358001709,0.9711310267448425,0.5650548934936523
141,0.6412789821624756,0.8843621611595154,0.9737206101417542,0.5655344724655151
142,0.6386716365814209,0.8905349969863892,0.9789749979972839,0.5592297911643982
143,0.6463565230369568,0.8864197731018066,0.9468898773193359,0.5533446669578552
144,0.640730082988739,0.8699588179588318,0.9551208019256592,0.5564432740211487
145,0.6432002186775208,0.8855966925621033,0.9690394997596741,0.5567670464515686
146,0.643886387348175,0.8864197731018066,0.966938316822052,0.5566139221191406
147,0.6390833258628845,0.8843621611595154,0.9740801453590393,0.5502170324325562
148,0.6444352865219116,0.883539080619812,0.9596923589706421,0.5597977042198181
149,0.6444352865219116,0.8946502208709717,0.9556757807731628,0.5448130369186401
150,0.6418279409408569,0.8765432238578796,0.9682202935218811,0.5466611385345459
151,0.6470426917076111,0.8839505910873413,0.9450429677963257,0.5501769185066223
152,0.6430630087852478,0.8847736716270447,0.9528749585151672,0.5491142868995667
153,0.6532180309295654,0.8860082030296326,0.9531592130661011,0.5528402924537659
154,0.6348291635513306,0.8802469372749329,0.9715244770050049,0.5528736710548401
155,0.6485522389411926,0.8798353672027588,0.9576700329780579,0.5429074168205261
156,0.6403183937072754,0.8798353672027588,0.9634963870048523,0.5455007553100586
157,0.6340057849884033,0.8790123462677002,0.9740030169487,0.549115777015686
158,0.654590368270874,0.8971193432807922,0.9420762658119202,0.5469767451286316
159,0.6460820436477661,0.8909465074539185,0.957409143447876,0.5434136390686035
160,0.6372992992401123,0.8946502208709717,0.9632325172424316,0.5416107177734375
161,0.6499245166778564,0.8662551641464233,0.9475734829902649,0.5503489971160889
162,0.6536297798156738,0.8823045492172241,0.9562883377075195,0.5503986477851868
163,0.636613130569458,0.8855966925621033,0.9731099605560303,0.5539665818214417
164,0.6329079270362854,0.8942387104034424,0.9552510976791382,0.5456786751747131
165,0.651434063911438,0.8839505910873413,0.9435141682624817,0.5410637259483337
166,0.644984245300293,0.8954732418060303,0.9500505328178406,0.5307168364524841
167,0.6456703543663025,0.895061731338501,0.9419033527374268,0.5425105094909668
168,0.6486894488334656,0.8790123462677002,0.940453827381134,0.5456469655036926
169,0.6456703543663025,0.893415629863739,0.9453223347663879,0.534366250038147
170,0.6429257392883301,0.9004115462303162,0.9560768008232117,0.5378960967063904
171,0.644023597240448,0.8868312835693359,0.9467180967330933,0.5418392419815063
172,0.6477288603782654,0.8744856119155884,0.9358820915222168,0.5476574301719666
173,0.6510223746299744,0.8962963223457336,0.9256788492202759,0.5431146621704102
174,0.6427885293960571,0.8921810984611511,0.9531087279319763,0.5498045086860657
175,0.6521202325820923,0.8930041193962097,0.940148115158081,0.5366674065589905
176,0.6574721932411194,0.8884773850440979,0.932382345199585,0.5278948545455933
177,0.6484149694442749,0.8938271403312683,0.9377638101577759,0.5296916961669922
178,0.6532180309295654,0.8847736716270447,0.9285150170326233,0.5340366363525391
179,0.6496500372886658,0.8864197731018066,0.9303330183029175,0.5306567549705505
180,0.6532180309295654,0.8942387104034424,0.9300777316093445,0.5268392562866211
181,0.6477288603782654,0.8897119164466858,0.9444846510887146,0.5273644328117371
182,0.6421023607254028,0.8901234865188599,0.957941472530365,0.5307180881500244
183,0.6536297798156738,0.8905349969863892,0.9466316103935242,0.5419536828994751
184,0.6467682123184204,0.8860082030296326,0.9381301403045654,0.5405687689781189
185,0.6566488146781921,0.8876543045043945,0.9348596334457397,0.5358301401138306
186,0.6522574424743652,0.8946502208709717,0.9405821561813354,0.5346823334693909
187,0.6523946523666382,0.8958847522735596,0.9433249831199646,0.5364391207695007
188,0.648277759552002,0.8975308537483215,0.944526731967926,0.5226160287857056
189,0.6541786789894104,0.8884773850440979,0.9257623553276062,0.5294933319091797
190,0.6501989960670471,0.8958847522735596,0.9353396892547607,0.5322439670562744
191,0.6565116047859192,0.8971193432807922,0.9219465851783752,0.5174486041069031
192,0.6541786789894104,0.8971193432807922,0.921441376209259,0.5229011178016663
193,0.6533553004264832,0.891769528388977,0.927885890007019,0.5338141918182373
194,0.6629614233970642,0.8987654447555542,0.9134873151779175,0.5165892839431763
195,0.6565116047859192,0.9008230566978455,0.922356367111206,0.5242192149162292
196,0.6558254361152649,0.8888888955116272,0.9315703511238098,0.5344326496124268
197,0.6558254361152649,0.895061731338501,0.9297534227371216,0.5246352553367615
198,0.6580211520195007,0.883539080619812,0.9167622923851013,0.5402826070785522
199,0.6540414690971375,0.9020575881004333,0.9188982844352722,0.5186106562614441
200,0.6522574424743652,0.8954732418060303,0.9259270429611206,0.526089072227478
201,0.6554137468338013,0.8909465074539185,0.9177302122116089,0.5241793990135193
202,0.6556882262229919,0.8897119164466858,0.9201939702033997,0.5240709781646729
203,0.6489639282226562,0.8843621611595154,0.9408591389656067,0.5254983901977539
204,0.6702346801757812,0.8905349969863892,0.899470329284668,0.5191066861152649
205,0.6565116047859192,0.8946502208709717,0.9149199724197388,0.5131558179855347
206,0.6603540778160095,0.8958847522735596,0.9229265451431274,0.5142386555671692
207,0.6522574424743652,0.8921810984611511,0.9290661811828613,0.5192623734474182
208,0.6555509567260742,0.8975308537483215,0.9338117241859436,0.5183899402618408
209,0.6595306992530823,0.8901234865188599,0.9115039110183716,0.515273928642273
210,0.6504734754562378,0.8872427940368652,0.9285069108009338,0.5270460844039917
211,0.6600795984268188,0.8991769552230835,0.9081623554229736,0.5086744427680969
212,0.6560999155044556,0.8823045492172241,0.9276037812232971,0.5293926000595093
213,0.6571977734565735,0.9020575881004333,0.9208245873451233,0.5207575559616089
214,0.6596679091453552,0.9037036895751953,0.9214046597480774,0.5123909115791321
215,0.6643337607383728,0.8930041193962097,0.9255611896514893,0.5192992091178894
216,0.6611774563789368,0.8991769552230835,0.9115204215049744,0.5165358781814575
217,0.6558254361152649,0.9020575881004333,0.9117883443832397,0.5137273073196411
218,0.6554137468338013,0.8946502208709717,0.9206536412239075,0.51203453540802
219,0.6622753143310547,0.8971193432807922,0.9086804986000061,0.5129722952842712
220,0.665294349193573,0.8938271403312683,0.9098215103149414,0.5175961256027222
221,0.6650198698043823,0.8884773850440979,0.906730592250824,0.5139865279197693
222,0.6577466726303101,0.8958847522735596,0.9154005646705627,0.5025314688682556
223,0.6699602007865906,0.8855966925621033,0.9165727496147156,0.5203044414520264
224,0.6622753143310547,0.9078189134597778,0.9154520034790039,0.5002384781837463
225,0.6611774563789368,0.901646077632904,0.9123340249061584,0.4991045296192169
226,0.669411301612854,0.8921810984611511,0.9029256105422974,0.508452296257019
227,0.6654316186904907,0.891769528388977,0.9066627621650696,0.5105667114257812
228,0.6655688285827637,0.8930041193962097,0.9001868963241577,0.4994913637638092
229,0.6703718900680542,0.8995884656906128,0.9081043601036072,0.4961417317390442
230,0.6636475920677185,0.8975308537483215,0.9136066436767578,0.5046418309211731
231,0.67256760597229,0.8995884656906128,0.8814425468444824,0.49374422430992126
232,0.6705090999603271,0.903292179107666,0.895797610282898,0.4896080493927002
233,0.669411301612854,0.8855966925621033,0.8958097696304321,0.49992337822914124
234,0.6776451468467712,0.8995884656906128,0.8764984011650085,0.4897732734680176
235,0.6647454500198364,0.8938271403312683,0.904558002948761,0.49709492921829224
236,0.6567860841751099,0.8991769552230835,0.9157343506813049,0.4974874258041382
237,0.6673527956008911,0.8958847522735596,0.9010212421417236,0.48293396830558777
238,0.6648826599121094,0.8999999761581421,0.9118829369544983,0.5045047402381897
239,0.6699602007865906,0.8839505910873413,0.8932120203971863,0.5118719339370728
240,0.668450653553009,0.8958847522735596,0.9043928384780884,0.4952663779258728
241,0.6668038964271545,0.8888888955116272,0.9058231115341187,0.5062215328216553
242,0.6648826599121094,0.8967078328132629,0.908717930316925,0.5014997124671936
243,0.6677644848823547,0.9074074029922485,0.9047067165374756,0.4926357865333557
244,0.6654316186904907,0.8983539342880249,0.9167039394378662,0.48801469802856445
245,0.6699602007865906,0.883539080619812,0.882954478263855,0.5019379258155823
246,0.6732537150382996,0.9082304239273071,0.8894698023796082,0.4944765567779541
247,0.6668038964271545,0.8999999761581421,0.8942106366157532,0.48539653420448303
248,0.6739398837089539,0.8884773850440979,0.8893192410469055,0.49345386028289795
249,0.6665294170379639,0.9086419939994812,0.9056482315063477,0.4868756830692291
250,0.6754494309425354,0.8876543045043945,0.874488115310669,0.4984884262084961
251,0.6668038964271545,0.8888888955116272,0.8999467492103577,0.5041428208351135
252,0.6613146662712097,0.8962963223457336,0.9168171882629395,0.4976476728916168
253,0.6720186471939087,0.8901234865188599,0.8841786980628967,0.495393842458725
254,0.6633731126785278,0.8938271403312683,0.8922849893569946,0.4954918920993805
255,0.6757239103317261,0.9024691581726074,0.8768975734710693,0.4916400909423828
256,0.6687251329421997,0.9012345671653748,0.8918225765228271,0.49723145365715027
257,0.6747632622718811,0.8930041193962097,0.8855515122413635,0.48900020122528076
